User _ID,Product_ID,Product_Category,Purchase History,Rating
U0546,P032,Apparel,"[('P049', datetime.date(2024, 7, 8)), ('P038', datetime.date(2024, 6, 5)), ('P027', datetime.date(2024, 9, 24)), ('P032', datetime.date(2024, 5, 28)), ('P050', datetime.date(2024, 3, 31))]",3.0
U0546,P050,Books,"[('P049', datetime.date(2024, 7, 8)), ('P038', datetime.date(2024, 6, 5)), ('P027', datetime.date(2024, 9, 24)), ('P032', datetime.date(2024, 5, 28)), ('P050', datetime.date(2024, 3, 31))]",3.0
U0547,P027,Home Appliances,"[('P027', datetime.date(2024, 5, 10)), ('P024', datetime.date(2024, 10, 15)), ('P001', datetime.date(2024, 11, 10)), ('P042', datetime.date(2024, 1, 8))]",4.6
U0547,P024,Books,"[('P027', datetime.date(2024, 5, 10)), ('P024', datetime.date(2024, 10, 15)), ('P001', datetime.date(2024, 11, 10)), ('P042', datetime.date(2024, 1, 8))]",4.8
U0547,P001,Groceries,"[('P027', datetime.date(2024, 5, 10)), ('P024', datetime.date(2024, 10, 15)), ('P001', datetime.date(2024, 11, 10)), ('P042', datetime.date(2024, 1, 8))]",3.8
U0547,P042,Toys,"[('P027', datetime.date(2024, 5, 10)), ('P024', datetime.date(2024, 10, 15)), ('P001', datetime.date(2024, 11, 10)), ('P042', datetime.date(2024, 1, 8))]",2.7
U0548,P027,Home Appliances,"[('P027', datetime.date(2024, 1, 17)), ('P005', datetime.date(2024, 3, 30)), ('P033', datetime.date(2024, 7, 6))]",4.6
U0548,P005,Electronics,"[('P027', datetime.date(2024, 1, 17)), ('P005', datetime.date(2024, 3, 30)), ('P033', datetime.date(2024, 7, 6))]",4.6
U0548,P033,Books,"[('P027', datetime.date(2024, 1, 17)), ('P005', datetime.date(2024, 3, 30)), ('P033', datetime.date(2024, 7, 6))]",2.9
U0549,P012,Home Appliances,"[('P012', datetime.date(2024, 5, 11)), ('P029', datetime.date(2024, 6, 30)), ('P023', datetime.date(2024, 11, 16)), ('P021', datetime.date(2024, 1, 12)), ('P012', datetime.date(2024, 4, 6))]",2.0
U0549,P029,Electronics,"[('P012', datetime.date(2024, 5, 11)), ('P029', datetime.date(2024, 6, 30)), ('P023', datetime.date(2024, 11, 16)), ('P021', datetime.date(2024, 1, 12)), ('P012', datetime.date(2024, 4, 6))]",2.0
U0549,P023,Toys,"[('P012', datetime.date(2024, 5, 11)), ('P029', datetime.date(2024, 6, 30)), ('P023', datetime.date(2024, 11, 16)), ('P021', datetime.date(2024, 1, 12)), ('P012', datetime.date(2024, 4, 6))]",2.1
U0549,P021,Books,"[('P012', datetime.date(2024, 5, 11)), ('P029', datetime.date(2024, 6, 30)), ('P023', datetime.date(2024, 11, 16)), ('P021', datetime.date(2024, 1, 12)), ('P012', datetime.date(2024, 4, 6))]",4.7
U0549,P012,Home Appliances,"[('P012', datetime.date(2024, 5, 11)), ('P029', datetime.date(2024, 6, 30)), ('P023', datetime.date(2024, 11, 16)), ('P021', datetime.date(2024, 1, 12)), ('P012', datetime.date(2024, 4, 6))]",3.0
U0550,P002,Toys,"[('P002', datetime.date(2024, 6, 14)), ('P048', datetime.date(2024, 10, 1))]",4.6
U0550,P048,Electronics,"[('P002', datetime.date(2024, 6, 14)), ('P048', datetime.date(2024, 10, 1))]",2.6
U0551,P013,Home Appliances,"[('P013', datetime.date(2024, 3, 10))]",1.2
U0552,P049,Groceries,"[('P049', datetime.date(2024, 10, 22)), ('P047', datetime.date(2024, 5, 22)), ('P030', datetime.date(2024, 10, 5)), ('P018', datetime.date(2024, 11, 7)), ('P003', datetime.date(2024, 8, 21))]",4.2
U0552,P047,Apparel,"[('P049', datetime.date(2024, 10, 22)), ('P047', datetime.date(2024, 5, 22)), ('P030', datetime.date(2024, 10, 5)), ('P018', datetime.date(2024, 11, 7)), ('P003', datetime.date(2024, 8, 21))]",3.8
U0552,P030,Home Appliances,"[('P049', datetime.date(2024, 10, 22)), ('P047', datetime.date(2024, 5, 22)), ('P030', datetime.date(2024, 10, 5)), ('P018', datetime.date(2024, 11, 7)), ('P003', datetime.date(2024, 8, 21))]",2.3
U0552,P018,Home Appliances,"[('P049', datetime.date(2024, 10, 22)), ('P047', datetime.date(2024, 5, 22)), ('P030', datetime.date(2024, 10, 5)), ('P018', datetime.date(2024, 11, 7)), ('P003', datetime.date(2024, 8, 21))]",2.6
U0552,P003,Books,"[('P049', datetime.date(2024, 10, 22)), ('P047', datetime.date(2024, 5, 22)), ('P030', datetime.date(2024, 10, 5)), ('P018', datetime.date(2024, 11, 7)), ('P003', datetime.date(2024, 8, 21))]",2.1
U0553,P034,Home Appliances,"[('P034', datetime.date(2024, 4, 7)), ('P041', datetime.date(2024, 3, 2)), ('P032', datetime.date(2024, 10, 15)), ('P050', datetime.date(2024, 10, 10)), ('P014', datetime.date(2024, 8, 21))]",3.3
U0553,P041,Groceries,"[('P034', datetime.date(2024, 4, 7)), ('P041', datetime.date(2024, 3, 2)), ('P032', datetime.date(2024, 10, 15)), ('P050', datetime.date(2024, 10, 10)), ('P014', datetime.date(2024, 8, 21))]",1.3
U0553,P032,Apparel,"[('P034', datetime.date(2024, 4, 7)), ('P041', datetime.date(2024, 3, 2)), ('P032', datetime.date(2024, 10, 15)), ('P050', datetime.date(2024, 10, 10)), ('P014', datetime.date(2024, 8, 21))]",2.1
U0553,P050,Books,"[('P034', datetime.date(2024, 4, 7)), ('P041', datetime.date(2024, 3, 2)), ('P032', datetime.date(2024, 10, 15)), ('P050', datetime.date(2024, 10, 10)), ('P014', datetime.date(2024, 8, 21))]",2.3
U0553,P014,Home Appliances,"[('P034', datetime.date(2024, 4, 7)), ('P041', datetime.date(2024, 3, 2)), ('P032', datetime.date(2024, 10, 15)), ('P050', datetime.date(2024, 10, 10)), ('P014', datetime.date(2024, 8, 21))]",1.8
U0554,P030,Home Appliances,"[('P030', datetime.date(2024, 4, 9)), ('P022', datetime.date(2024, 1, 27)), ('P028', datetime.date(2024, 7, 6)), ('P032', datetime.date(2024, 6, 30))]",2.1
U0554,P022,Apparel,"[('P030', datetime.date(2024, 4, 9)), ('P022', datetime.date(2024, 1, 27)), ('P028', datetime.date(2024, 7, 6)), ('P032', datetime.date(2024, 6, 30))]",3.6
U0554,P028,Electronics,"[('P030', datetime.date(2024, 4, 9)), ('P022', datetime.date(2024, 1, 27)), ('P028', datetime.date(2024, 7, 6)), ('P032', datetime.date(2024, 6, 30))]",2.3
U0554,P032,Apparel,"[('P030', datetime.date(2024, 4, 9)), ('P022', datetime.date(2024, 1, 27)), ('P028', datetime.date(2024, 7, 6)), ('P032', datetime.date(2024, 6, 30))]",2.7
U0555,P042,Toys,"[('P042', datetime.date(2024, 8, 8)), ('P006', datetime.date(2024, 8, 18)), ('P050', datetime.date(2024, 7, 19)), ('P011', datetime.date(2024, 5, 1)), ('P018', datetime.date(2024, 2, 8))]",1.4
U0555,P006,Home Appliances,"[('P042', datetime.date(2024, 8, 8)), ('P006', datetime.date(2024, 8, 18)), ('P050', datetime.date(2024, 7, 19)), ('P011', datetime.date(2024, 5, 1)), ('P018', datetime.date(2024, 2, 8))]",2.3
U0555,P050,Books,"[('P042', datetime.date(2024, 8, 8)), ('P006', datetime.date(2024, 8, 18)), ('P050', datetime.date(2024, 7, 19)), ('P011', datetime.date(2024, 5, 1)), ('P018', datetime.date(2024, 2, 8))]",1.9
U0555,P011,Toys,"[('P042', datetime.date(2024, 8, 8)), ('P006', datetime.date(2024, 8, 18)), ('P050', datetime.date(2024, 7, 19)), ('P011', datetime.date(2024, 5, 1)), ('P018', datetime.date(2024, 2, 8))]",1.8
U0555,P018,Home Appliances,"[('P042', datetime.date(2024, 8, 8)), ('P006', datetime.date(2024, 8, 18)), ('P050', datetime.date(2024, 7, 19)), ('P011', datetime.date(2024, 5, 1)), ('P018', datetime.date(2024, 2, 8))]",2.8
U0556,P028,Electronics,"[('P028', datetime.date(2024, 5, 16)), ('P011', datetime.date(2024, 1, 17)), ('P024', datetime.date(2024, 11, 14)), ('P025', datetime.date(2024, 7, 30))]",4.7
U0556,P011,Toys,"[('P028', datetime.date(2024, 5, 16)), ('P011', datetime.date(2024, 1, 17)), ('P024', datetime.date(2024, 11, 14)), ('P025', datetime.date(2024, 7, 30))]",4.7
U0556,P024,Books,"[('P028', datetime.date(2024, 5, 16)), ('P011', datetime.date(2024, 1, 17)), ('P024', datetime.date(2024, 11, 14)), ('P025', datetime.date(2024, 7, 30))]",4.5
U0556,P025,Electronics,"[('P028', datetime.date(2024, 5, 16)), ('P011', datetime.date(2024, 1, 17)), ('P024', datetime.date(2024, 11, 14)), ('P025', datetime.date(2024, 7, 30))]",2.5
U0557,P012,Home Appliances,"[('P012', datetime.date(2024, 6, 3)), ('P040', datetime.date(2024, 9, 28)), ('P026', datetime.date(2024, 4, 26))]",1.9
U0557,P040,Groceries,"[('P012', datetime.date(2024, 6, 3)), ('P040', datetime.date(2024, 9, 28)), ('P026', datetime.date(2024, 4, 26))]",1.4
U0557,P026,Electronics,"[('P012', datetime.date(2024, 6, 3)), ('P040', datetime.date(2024, 9, 28)), ('P026', datetime.date(2024, 4, 26))]",4.9
U0558,P043,Toys,"[('P043', datetime.date(2024, 11, 17))]",4.5
U0559,P027,Home Appliances,"[('P027', datetime.date(2024, 11, 7))]",3.5
U0560,P019,Toys,"[('P019', datetime.date(2024, 3, 6)), ('P004', datetime.date(2024, 1, 5))]",4.9
U0560,P004,Apparel,"[('P019', datetime.date(2024, 3, 6)), ('P004', datetime.date(2024, 1, 5))]",2.1
U0561,P039,Toys,"[('P039', datetime.date(2024, 8, 14)), ('P004', datetime.date(2024, 3, 18)), ('P018', datetime.date(2024, 1, 25)), ('P048', datetime.date(2024, 5, 22))]",4.6
U0561,P004,Apparel,"[('P039', datetime.date(2024, 8, 14)), ('P004', datetime.date(2024, 3, 18)), ('P018', datetime.date(2024, 1, 25)), ('P048', datetime.date(2024, 5, 22))]",3.0
U0561,P018,Home Appliances,"[('P039', datetime.date(2024, 8, 14)), ('P004', datetime.date(2024, 3, 18)), ('P018', datetime.date(2024, 1, 25)), ('P048', datetime.date(2024, 5, 22))]",4.7
U0561,P048,Electronics,"[('P039', datetime.date(2024, 8, 14)), ('P004', datetime.date(2024, 3, 18)), ('P018', datetime.date(2024, 1, 25)), ('P048', datetime.date(2024, 5, 22))]",3.0
U0562,P031,Home Appliances,"[('P031', datetime.date(2024, 11, 3)), ('P031', datetime.date(2024, 4, 19))]",3.6
U0562,P031,Home Appliances,"[('P031', datetime.date(2024, 11, 3)), ('P031', datetime.date(2024, 4, 19))]",3.4
U0563,P012,Home Appliances,"[('P012', datetime.date(2024, 8, 21)), ('P035', datetime.date(2024, 9, 4)), ('P042', datetime.date(2024, 3, 2))]",4.2
U0563,P035,Apparel,"[('P012', datetime.date(2024, 8, 21)), ('P035', datetime.date(2024, 9, 4)), ('P042', datetime.date(2024, 3, 2))]",1.2
U0563,P042,Toys,"[('P012', datetime.date(2024, 8, 21)), ('P035', datetime.date(2024, 9, 4)), ('P042', datetime.date(2024, 3, 2))]",3.3
U0564,P046,Electronics,"[('P046', datetime.date(2024, 5, 2))]",3.0
U0565,P029,Electronics,"[('P029', datetime.date(2024, 7, 24)), ('P015', datetime.date(2024, 10, 23)), ('P041', datetime.date(2024, 9, 27))]",1.1
U0565,P015,Books,"[('P029', datetime.date(2024, 7, 24)), ('P015', datetime.date(2024, 10, 23)), ('P041', datetime.date(2024, 9, 27))]",3.8
U0565,P041,Groceries,"[('P029', datetime.date(2024, 7, 24)), ('P015', datetime.date(2024, 10, 23)), ('P041', datetime.date(2024, 9, 27))]",3.0
U0566,P030,Home Appliances,"[('P030', datetime.date(2024, 6, 16)), ('P026', datetime.date(2024, 4, 22)), ('P004', datetime.date(2024, 7, 12)), ('P001', datetime.date(2024, 7, 31)), ('P039', datetime.date(2024, 1, 1))]",2.6
U0566,P026,Electronics,"[('P030', datetime.date(2024, 6, 16)), ('P026', datetime.date(2024, 4, 22)), ('P004', datetime.date(2024, 7, 12)), ('P001', datetime.date(2024, 7, 31)), ('P039', datetime.date(2024, 1, 1))]",4.6
U0566,P004,Apparel,"[('P030', datetime.date(2024, 6, 16)), ('P026', datetime.date(2024, 4, 22)), ('P004', datetime.date(2024, 7, 12)), ('P001', datetime.date(2024, 7, 31)), ('P039', datetime.date(2024, 1, 1))]",2.7
U0566,P001,Groceries,"[('P030', datetime.date(2024, 6, 16)), ('P026', datetime.date(2024, 4, 22)), ('P004', datetime.date(2024, 7, 12)), ('P001', datetime.date(2024, 7, 31)), ('P039', datetime.date(2024, 1, 1))]",3.1
U0566,P039,Toys,"[('P030', datetime.date(2024, 6, 16)), ('P026', datetime.date(2024, 4, 22)), ('P004', datetime.date(2024, 7, 12)), ('P001', datetime.date(2024, 7, 31)), ('P039', datetime.date(2024, 1, 1))]",2.7
U0567,P021,Books,"[('P021', datetime.date(2024, 6, 4)), ('P006', datetime.date(2024, 2, 9)), ('P006', datetime.date(2024, 5, 19)), ('P010', datetime.date(2024, 8, 12))]",4.8
U0567,P006,Home Appliances,"[('P021', datetime.date(2024, 6, 4)), ('P006', datetime.date(2024, 2, 9)), ('P006', datetime.date(2024, 5, 19)), ('P010', datetime.date(2024, 8, 12))]",1.7
U0567,P006,Home Appliances,"[('P021', datetime.date(2024, 6, 4)), ('P006', datetime.date(2024, 2, 9)), ('P006', datetime.date(2024, 5, 19)), ('P010', datetime.date(2024, 8, 12))]",2.0
U0567,P010,Home Appliances,"[('P021', datetime.date(2024, 6, 4)), ('P006', datetime.date(2024, 2, 9)), ('P006', datetime.date(2024, 5, 19)), ('P010', datetime.date(2024, 8, 12))]",2.2
U0568,P048,Electronics,"[('P048', datetime.date(2024, 2, 6)), ('P006', datetime.date(2024, 4, 20)), ('P002', datetime.date(2024, 4, 2))]",3.6
U0568,P006,Home Appliances,"[('P048', datetime.date(2024, 2, 6)), ('P006', datetime.date(2024, 4, 20)), ('P002', datetime.date(2024, 4, 2))]",1.6
U0568,P002,Toys,"[('P048', datetime.date(2024, 2, 6)), ('P006', datetime.date(2024, 4, 20)), ('P002', datetime.date(2024, 4, 2))]",2.7
U0569,P043,Toys,"[('P043', datetime.date(2024, 7, 30)), ('P043', datetime.date(2024, 10, 4)), ('P048', datetime.date(2024, 1, 14))]",1.3
U0569,P043,Toys,"[('P043', datetime.date(2024, 7, 30)), ('P043', datetime.date(2024, 10, 4)), ('P048', datetime.date(2024, 1, 14))]",2.9
U0569,P048,Electronics,"[('P043', datetime.date(2024, 7, 30)), ('P043', datetime.date(2024, 10, 4)), ('P048', datetime.date(2024, 1, 14))]",1.1
U0570,P037,Groceries,"[('P037', datetime.date(2024, 10, 19)), ('P021', datetime.date(2024, 5, 31))]",1.5
U0570,P021,Books,"[('P037', datetime.date(2024, 10, 19)), ('P021', datetime.date(2024, 5, 31))]",3.8
U0571,P001,Groceries,"[('P001', datetime.date(2024, 11, 8)), ('P007', datetime.date(2024, 3, 26)), ('P021', datetime.date(2024, 6, 17)), ('P014', datetime.date(2024, 1, 8))]",2.9
U0571,P007,Apparel,"[('P001', datetime.date(2024, 11, 8)), ('P007', datetime.date(2024, 3, 26)), ('P021', datetime.date(2024, 6, 17)), ('P014', datetime.date(2024, 1, 8))]",2.2
U0571,P021,Books,"[('P001', datetime.date(2024, 11, 8)), ('P007', datetime.date(2024, 3, 26)), ('P021', datetime.date(2024, 6, 17)), ('P014', datetime.date(2024, 1, 8))]",2.9
U0571,P014,Home Appliances,"[('P001', datetime.date(2024, 11, 8)), ('P007', datetime.date(2024, 3, 26)), ('P021', datetime.date(2024, 6, 17)), ('P014', datetime.date(2024, 1, 8))]",4.6
U0572,P006,Home Appliances,"[('P006', datetime.date(2024, 2, 16))]",1.1
U0573,P031,Home Appliances,"[('P031', datetime.date(2024, 6, 19)), ('P017', datetime.date(2024, 2, 12)), ('P011', datetime.date(2024, 9, 27))]",4.0
U0573,P017,Toys,"[('P031', datetime.date(2024, 6, 19)), ('P017', datetime.date(2024, 2, 12)), ('P011', datetime.date(2024, 9, 27))]",4.6
U0573,P011,Toys,"[('P031', datetime.date(2024, 6, 19)), ('P017', datetime.date(2024, 2, 12)), ('P011', datetime.date(2024, 9, 27))]",4.6
U0574,P010,Home Appliances,"[('P010', datetime.date(2024, 7, 20))]",4.6
U0575,P029,Electronics,"[('P029', datetime.date(2024, 11, 16))]",3.9
U0576,P016,Books,"[('P016', datetime.date(2024, 6, 17)), ('P019', datetime.date(2024, 8, 28)), ('P005', datetime.date(2024, 5, 24)), ('P005', datetime.date(2024, 2, 8)), ('P029', datetime.date(2024, 1, 22))]",2.8
U0576,P019,Toys,"[('P016', datetime.date(2024, 6, 17)), ('P019', datetime.date(2024, 8, 28)), ('P005', datetime.date(2024, 5, 24)), ('P005', datetime.date(2024, 2, 8)), ('P029', datetime.date(2024, 1, 22))]",3.8
U0576,P005,Electronics,"[('P016', datetime.date(2024, 6, 17)), ('P019', datetime.date(2024, 8, 28)), ('P005', datetime.date(2024, 5, 24)), ('P005', datetime.date(2024, 2, 8)), ('P029', datetime.date(2024, 1, 22))]",2.3
U0576,P005,Electronics,"[('P016', datetime.date(2024, 6, 17)), ('P019', datetime.date(2024, 8, 28)), ('P005', datetime.date(2024, 5, 24)), ('P005', datetime.date(2024, 2, 8)), ('P029', datetime.date(2024, 1, 22))]",4.2
U0576,P029,Electronics,"[('P016', datetime.date(2024, 6, 17)), ('P019', datetime.date(2024, 8, 28)), ('P005', datetime.date(2024, 5, 24)), ('P005', datetime.date(2024, 2, 8)), ('P029', datetime.date(2024, 1, 22))]",4.6
U0577,P024,Books,"[('P024', datetime.date(2024, 2, 13)), ('P035', datetime.date(2024, 8, 31)), ('P050', datetime.date(2024, 7, 9))]",2.3
U0577,P035,Apparel,"[('P024', datetime.date(2024, 2, 13)), ('P035', datetime.date(2024, 8, 31)), ('P050', datetime.date(2024, 7, 9))]",4.4
U0577,P050,Books,"[('P024', datetime.date(2024, 2, 13)), ('P035', datetime.date(2024, 8, 31)), ('P050', datetime.date(2024, 7, 9))]",1.8
U0578,P009,Home Appliances,"[('P009', datetime.date(2024, 3, 15)), ('P019', datetime.date(2024, 11, 8)), ('P028', datetime.date(2024, 8, 6)), ('P042', datetime.date(2024, 4, 12))]",2.2
U0578,P019,Toys,"[('P009', datetime.date(2024, 3, 15)), ('P019', datetime.date(2024, 11, 8)), ('P028', datetime.date(2024, 8, 6)), ('P042', datetime.date(2024, 4, 12))]",3.4
U0578,P028,Electronics,"[('P009', datetime.date(2024, 3, 15)), ('P019', datetime.date(2024, 11, 8)), ('P028', datetime.date(2024, 8, 6)), ('P042', datetime.date(2024, 4, 12))]",1.8
U0578,P042,Toys,"[('P009', datetime.date(2024, 3, 15)), ('P019', datetime.date(2024, 11, 8)), ('P028', datetime.date(2024, 8, 6)), ('P042', datetime.date(2024, 4, 12))]",4.9
U0579,P032,Apparel,"[('P032', datetime.date(2024, 2, 27)), ('P019', datetime.date(2024, 7, 11))]",1.3
U0579,P019,Toys,"[('P032', datetime.date(2024, 2, 27)), ('P019', datetime.date(2024, 7, 11))]",3.3
U0580,P044,Groceries,"[('P044', datetime.date(2024, 9, 26))]",3.6
U0581,P017,Toys,"[('P017', datetime.date(2024, 3, 12)), ('P032', datetime.date(2024, 11, 19)), ('P007', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 1, 30)), ('P021', datetime.date(2024, 1, 24))]",2.6
U0581,P032,Apparel,"[('P017', datetime.date(2024, 3, 12)), ('P032', datetime.date(2024, 11, 19)), ('P007', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 1, 30)), ('P021', datetime.date(2024, 1, 24))]",4.6
U0581,P007,Apparel,"[('P017', datetime.date(2024, 3, 12)), ('P032', datetime.date(2024, 11, 19)), ('P007', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 1, 30)), ('P021', datetime.date(2024, 1, 24))]",3.4
U0581,P023,Toys,"[('P017', datetime.date(2024, 3, 12)), ('P032', datetime.date(2024, 11, 19)), ('P007', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 1, 30)), ('P021', datetime.date(2024, 1, 24))]",1.3
U0581,P021,Books,"[('P017', datetime.date(2024, 3, 12)), ('P032', datetime.date(2024, 11, 19)), ('P007', datetime.date(2024, 8, 11)), ('P023', datetime.date(2024, 1, 30)), ('P021', datetime.date(2024, 1, 24))]",3.0
U0582,P017,Toys,"[('P017', datetime.date(2024, 9, 2)), ('P010', datetime.date(2024, 4, 10)), ('P014', datetime.date(2024, 1, 21)), ('P010', datetime.date(2024, 7, 29)), ('P048', datetime.date(2024, 10, 22))]",4.7
U0582,P010,Home Appliances,"[('P017', datetime.date(2024, 9, 2)), ('P010', datetime.date(2024, 4, 10)), ('P014', datetime.date(2024, 1, 21)), ('P010', datetime.date(2024, 7, 29)), ('P048', datetime.date(2024, 10, 22))]",3.1
U0582,P014,Home Appliances,"[('P017', datetime.date(2024, 9, 2)), ('P010', datetime.date(2024, 4, 10)), ('P014', datetime.date(2024, 1, 21)), ('P010', datetime.date(2024, 7, 29)), ('P048', datetime.date(2024, 10, 22))]",2.8
U0582,P010,Home Appliances,"[('P017', datetime.date(2024, 9, 2)), ('P010', datetime.date(2024, 4, 10)), ('P014', datetime.date(2024, 1, 21)), ('P010', datetime.date(2024, 7, 29)), ('P048', datetime.date(2024, 10, 22))]",4.5
U0582,P048,Electronics,"[('P017', datetime.date(2024, 9, 2)), ('P010', datetime.date(2024, 4, 10)), ('P014', datetime.date(2024, 1, 21)), ('P010', datetime.date(2024, 7, 29)), ('P048', datetime.date(2024, 10, 22))]",2.2
U0583,P007,Apparel,"[('P007', datetime.date(2024, 11, 18)), ('P029', datetime.date(2024, 2, 19)), ('P020', datetime.date(2024, 8, 31))]",2.5
U0583,P029,Electronics,"[('P007', datetime.date(2024, 11, 18)), ('P029', datetime.date(2024, 2, 19)), ('P020', datetime.date(2024, 8, 31))]",4.0
U0583,P020,Toys,"[('P007', datetime.date(2024, 11, 18)), ('P029', datetime.date(2024, 2, 19)), ('P020', datetime.date(2024, 8, 31))]",3.6
U0584,P020,Toys,"[('P020', datetime.date(2024, 4, 18))]",2.1
U0585,P032,Apparel,"[('P032', datetime.date(2024, 7, 1)), ('P001', datetime.date(2024, 9, 2)), ('P012', datetime.date(2024, 4, 15)), ('P030', datetime.date(2024, 3, 23))]",2.2
U0585,P001,Groceries,"[('P032', datetime.date(2024, 7, 1)), ('P001', datetime.date(2024, 9, 2)), ('P012', datetime.date(2024, 4, 15)), ('P030', datetime.date(2024, 3, 23))]",2.9
U0585,P012,Home Appliances,"[('P032', datetime.date(2024, 7, 1)), ('P001', datetime.date(2024, 9, 2)), ('P012', datetime.date(2024, 4, 15)), ('P030', datetime.date(2024, 3, 23))]",3.2
U0585,P030,Home Appliances,"[('P032', datetime.date(2024, 7, 1)), ('P001', datetime.date(2024, 9, 2)), ('P012', datetime.date(2024, 4, 15)), ('P030', datetime.date(2024, 3, 23))]",4.2
U0586,P046,Electronics,"[('P046', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 2, 24)), ('P015', datetime.date(2024, 11, 9)), ('P010', datetime.date(2024, 5, 7))]",4.4
U0586,P016,Books,"[('P046', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 2, 24)), ('P015', datetime.date(2024, 11, 9)), ('P010', datetime.date(2024, 5, 7))]",2.6
U0586,P015,Books,"[('P046', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 2, 24)), ('P015', datetime.date(2024, 11, 9)), ('P010', datetime.date(2024, 5, 7))]",1.1
U0586,P010,Home Appliances,"[('P046', datetime.date(2024, 8, 31)), ('P016', datetime.date(2024, 2, 24)), ('P015', datetime.date(2024, 11, 9)), ('P010', datetime.date(2024, 5, 7))]",2.8
U0587,P009,Home Appliances,"[('P009', datetime.date(2024, 11, 12)), ('P009', datetime.date(2024, 10, 7))]",1.3
U0587,P009,Home Appliances,"[('P009', datetime.date(2024, 11, 12)), ('P009', datetime.date(2024, 10, 7))]",4.5
U0588,P034,Home Appliances,"[('P034', datetime.date(2024, 2, 27)), ('P029', datetime.date(2024, 1, 2)), ('P038', datetime.date(2024, 7, 13))]",3.6
U0588,P029,Electronics,"[('P034', datetime.date(2024, 2, 27)), ('P029', datetime.date(2024, 1, 2)), ('P038', datetime.date(2024, 7, 13))]",2.5
U0588,P038,Home Appliances,"[('P034', datetime.date(2024, 2, 27)), ('P029', datetime.date(2024, 1, 2)), ('P038', datetime.date(2024, 7, 13))]",1.1
U0589,P036,Toys,"[('P036', datetime.date(2024, 4, 7)), ('P048', datetime.date(2024, 3, 1))]",1.8
U0589,P048,Electronics,"[('P036', datetime.date(2024, 4, 7)), ('P048', datetime.date(2024, 3, 1))]",1.4
U0590,P023,Toys,"[('P023', datetime.date(2024, 1, 19)), ('P042', datetime.date(2024, 3, 26))]",1.5
U0590,P042,Toys,"[('P023', datetime.date(2024, 1, 19)), ('P042', datetime.date(2024, 3, 26))]",1.9
U0591,P016,Books,"[('P016', datetime.date(2024, 9, 18)), ('P029', datetime.date(2024, 9, 21)), ('P017', datetime.date(2024, 6, 7))]",1.2
U0591,P029,Electronics,"[('P016', datetime.date(2024, 9, 18)), ('P029', datetime.date(2024, 9, 21)), ('P017', datetime.date(2024, 6, 7))]",4.2
U0591,P017,Toys,"[('P016', datetime.date(2024, 9, 18)), ('P029', datetime.date(2024, 9, 21)), ('P017', datetime.date(2024, 6, 7))]",2.6
U0592,P018,Home Appliances,"[('P018', datetime.date(2024, 3, 13)), ('P001', datetime.date(2024, 3, 15)), ('P001', datetime.date(2024, 2, 18))]",1.4
U0592,P001,Groceries,"[('P018', datetime.date(2024, 3, 13)), ('P001', datetime.date(2024, 3, 15)), ('P001', datetime.date(2024, 2, 18))]",4.0
U0592,P001,Groceries,"[('P018', datetime.date(2024, 3, 13)), ('P001', datetime.date(2024, 3, 15)), ('P001', datetime.date(2024, 2, 18))]",4.0
U0593,P038,Home Appliances,"[('P038', datetime.date(2024, 9, 17)), ('P036', datetime.date(2024, 2, 1)), ('P037', datetime.date(2024, 11, 10))]",1.6
U0593,P036,Toys,"[('P038', datetime.date(2024, 9, 17)), ('P036', datetime.date(2024, 2, 1)), ('P037', datetime.date(2024, 11, 10))]",2.8
U0593,P037,Groceries,"[('P038', datetime.date(2024, 9, 17)), ('P036', datetime.date(2024, 2, 1)), ('P037', datetime.date(2024, 11, 10))]",2.3
U0594,P044,Groceries,"[('P044', datetime.date(2024, 9, 12)), ('P015', datetime.date(2024, 1, 5))]",4.8
U0594,P015,Books,"[('P044', datetime.date(2024, 9, 12)), ('P015', datetime.date(2024, 1, 5))]",1.5
U0595,P001,Groceries,"[('P001', datetime.date(2024, 4, 16)), ('P032', datetime.date(2024, 5, 27)), ('P017', datetime.date(2024, 11, 16)), ('P043', datetime.date(2024, 3, 11))]",3.8
U0595,P032,Apparel,"[('P001', datetime.date(2024, 4, 16)), ('P032', datetime.date(2024, 5, 27)), ('P017', datetime.date(2024, 11, 16)), ('P043', datetime.date(2024, 3, 11))]",4.7
U0595,P017,Toys,"[('P001', datetime.date(2024, 4, 16)), ('P032', datetime.date(2024, 5, 27)), ('P017', datetime.date(2024, 11, 16)), ('P043', datetime.date(2024, 3, 11))]",2.6
U0595,P043,Toys,"[('P001', datetime.date(2024, 4, 16)), ('P032', datetime.date(2024, 5, 27)), ('P017', datetime.date(2024, 11, 16)), ('P043', datetime.date(2024, 3, 11))]",1.6
U0596,P023,Toys,"[('P023', datetime.date(2024, 9, 3)), ('P050', datetime.date(2024, 8, 15))]",4.3
U0596,P050,Books,"[('P023', datetime.date(2024, 9, 3)), ('P050', datetime.date(2024, 8, 15))]",4.8
